id,name,address,lat,lng,source,able,tel
72830,三菱化工機株式会社川崎製作所  工場内 ,川崎市川崎区大川町２－１,35.49484634399414,139.71014404296875,インターネット,,
80239,化工機プラント環境エンジ株式会社	,川崎市川崎区大川町2-1,35.493953704833984,139.7107696533203,インターネット,,
189123,（株）日本アクセス 川崎物流センター	２階共用部,川崎市川崎区田辺新田1	,35.50233840942383,139.70556640625,インターネット,,
189124,（株）日本アクセス 川崎白石物流センター	２階食堂,川崎市川崎区田辺新田1-4,35.50279235839844,139.7049560546875,インターネット,,
72831,富士電機株式会社川崎工場  事務室,川崎市川崎区田辺新田１－１,35.50239944458008,139.7066650390625,インターネット,,
19501,株式会社ネオス　川崎工場（1F事務所）,川崎市川崎区白石町5-3,35.50101089477539,139.7091064453125,インターネット,,
539329,大川町産業会館,川崎区大川町9-2,35.49552769,139.7127823,神奈川県川崎市オープンデータ(2025年5月1日時点),平日 9時00分 17時00分,
80207,日本通運株式会社 川崎支店	,川崎市川崎区田辺新田1-3,35.50431442260742,139.7043914794922,インターネット,,
174189,昭和電工（株）大川工場 事務所内,川崎市川崎区大川町5-1,35.4974479675293,139.7126922607422,インターネット,,
541313,セブン-イレブン 川崎浅田４丁目店,川崎市川崎区浅田４丁目１６−１３,35.50476506184229,139.70252299207078,市ホームページ,,
80237,㈱東和企業 川崎事業所,川崎市川崎区大川町13-2,35.49323272705078,139.71397399902344,インターネット,,
144868,三井埠頭株式会社 本社,川崎市川崎区扇町9番1号,35.49903869628906,139.72207641601562,インターネット,,
95622,川崎発電所	,川崎市川崎区扇町8番3号,35.4991569519043,139.7187042236328,インターネット,24時間,
135927,シンヨー㈱本社,川崎市川崎区大川町8-6,35.4964599609375,139.71487426757812,インターネット,,
20879,川崎天然ガス発電 株式会社,川崎市川崎区扇町12-1,35.5,139.7235870361328,インターネット,,
174191,昭和電工（株）川崎事業所	健康管理センター,川崎市川崎区扇町5-1,35.50102615356445,139.72154235839844,インターネット,,
174425,昭和電工 株式会社 川崎製造所	,川崎市川崎区扇町5-1,35.502342224121094,139.72003173828125,インターネット,,
240150,ファーマインド 川崎センター,川崎市川崎区扇町１３−１,35.499229431152344,139.72894287109375,インターネット,,
174236,三協興産株式会社 本社 管理棟,川崎市川崎区扇町12-3,35.50224685668945,139.72491455078125,インターネット,,
80233,ペットリファインテクノロジー（株）	,川崎市川崎区扇町12-2,35.50351333618164,139.7244110107422,インターネット,,
240149,東洋埠頭株式会社 川崎支店,川崎市川崎区扇町13-1,35.49946594238281,139.73065185546875,インターネット,,
210038,株式会社　ＪＦＥサンソセンター,川崎市川崎区扇島１番地,35.4843864440918,139.7198486328125,インターネット,,
26800,ＪＦＥメカニカル株式会社　設備管理事務所１Ｆ　（設備管理事務所１Ｆエントランス）,川崎市川崎区扇島1の1,35.484352111816406,139.71966552734375,インターネット,,
80226,名正運輸株式会社 川崎西営業所,川崎市川崎区扇町19JFE東日本製鉄所扇町地区5棟倉庫内,35.50865936279297,139.72889709472656,インターネット,,
135920,ＪＦＥアーバンリサイクル株式会社,川崎市川崎区水江町六 番地１号,35.506385803222656,139.7340545654297,インターネット,,
17213,研究Ｃ棟（1Ｆエントランス）,川崎市川崎区南渡田町1-1,35.51084899902344,139.71800231933594,インターネット,,
374053,Ｈｏｎｄａ　Ｃａｒｓ　神奈川中　Ｕ−Ｓｅｌｅｃｔ浅田インター,川崎市川崎区鋼管通５−１１−３,35.508704185520095,139.71058841364092,ホームページ,,
279792,ＪＦＥシステムズ株式会社　東日本事業所（京浜） ,川崎市川崎区南渡田町1番1号 （京浜ビル 4F,35.510921478271484,139.71707153320312,インターネット,,
135919,ＪＦＥプラリソース株式会社,川崎市川崎区水江町5-1,35.505401611328125,139.73651123046875,インターネット,,
189362,（株）デイ・シイ ,川崎市川崎区浅野町1-1,35.51123046875,139.72506713867188,インターネット,,
135914,ＪＦＥ東日本ジーエス株式会社,川崎市川崎区南渡田町1-14,35.51112365722656,139.71627807617188,インターネット,,
267520,川崎消防署小田出張所 1階受付,神奈川県川崎市川崎消防署小田出張所,35.50887680053711,139.70956420898438,神奈川県オープンデータ(2018/10/1時点),,
541314,セブン-イレブン 川崎小田7丁目店,川崎市川崎区小田７丁目２−２,35.508614477330006,139.70888043694342,市ホームページ,,
80198,隅田冷凍工業株式会社	,川崎市川崎区水江町6-20,35.503868103027344,139.73886108398438,インターネット,,
56061,タマガワ物流/テー・オー・デイリーサービス　２F,川崎市川崎区水江６－２０,35.50437545776367,139.73887634277344,AED　Plus納入確認,,
48591,株式会社エステック,川崎市川崎区鋼管通4-13-12,35.51189422607422,139.7130584716797,インターネット,,
72828,東京電力㈱東扇島火力発電所 ,川崎市川崎区東扇島３,35.494850158691406,139.74563598632812,インターネット,,
156548,株式会社 ロジスティクス・ネットワーク 東扇島物流センター	川崎市川崎区東扇島6-15,川崎市川崎区東扇島6-15,35.49072265625,139.74447631835938,インターネット,,
189531,株式会社ロジパルエクスプレス,川崎市川崎区東扇島4-5,35.49776077270508,139.74696350097656,インターネット,,
343910,コマツ建機販売（株）東京カンパニー東京支店,川崎市川崎区東扇島５番地,35.49530382637119,139.74790401646564,インターネット,,
238839,ＰＯＳＣＯ－ＪＥＰＣ㈱川崎工場,川崎市川崎区東扇島6-11,35.49156951904297,139.7467803955078,インターネット,,
80216,羽田タートルサービス㈱ 山九首都圏DC事業所,川崎市川崎区東扇島90 山九㈱首都圏DC支店内2階-G,35.48911666870117,139.74510192871094,インターネット,,
72829,川崎港コンテナターミナル  管理棟１階警備員室 ,川崎市川崎区東扇島９２番地,35.48835754394531,139.74331665039062,インターネット,,
514914,株式会社ミスミ 東日本流通センター,川崎区東扇島7-1,35.49677630638546,139.75054001031492,,月～土8:00～18:00,044-270-3251
156549,株式会社 ロジスティクス・ネットワーク 川崎ファズ物流センター,川崎市川崎区東扇島6-10,35.494205474853516,139.7523193359375,インターネット,,
80210,株式会社ユニエックス かわさきフアズ	,川崎市川崎区東扇島6-10 かわさきフアズ内,35.49413299560547,139.75286865234375,インターネット,,
539347,川崎エコタウン会館,川崎区水江町6-6,35.50468394,139.7419888,神奈川県川崎市オープンデータ(2025年5月1日時点),月～金（祝日、年末年始除く） 9時00分 16時00分,
210416,（株）幸栄,川崎市川崎区東扇島３１−２,35.49672317504883,139.75706481933594,インターネット,,
72827,東扇島福利厚生センター,川崎市川崎区東扇島78-1,35.49641418457031,139.7584228515625,インターネット,,
135926,日酸運輸（株）川崎営業所,川崎市川崎区水江町3-3,35.51015853881836,139.74191284179688,インターネット,,
72818,東亜石油株式会社京浜製油所 工場内 ,川崎市川崎区水江町３－１,35.51083755493164,139.74008178710938,インターネット ,,
72817,㈱東亜テックス  工場内 ,川崎市川崎区水江町３－１,35.51087951660156,139.74034118652344,インターネット,,
72816,大陽日酸㈱川崎水江事業所  第2製造会議室,川崎市川崎区水江町３－３,35.511173248291016,139.7418212890625,インターネット,,
210417,アトラスコプコ（株）東扇島倉庫,川崎市川崎区東扇島16-1,35.503074645996094,139.75843811035156,インターネット,,
80225,日本トランスシティ（株）横浜営業所	,川崎市川崎区東扇島27-2(愛宕倉庫敷地内),35.49497604370117,139.76284790039062,インターネット,,
267541,港湾振興会館（川崎マリエン) 港湾振興会館業務棟4階エレベーター前,神奈川県川崎市港湾振興会館（川崎マリエン),35.496482849121094,139.76316833496094,神奈川県オープンデータ(2018/10/1時点),,
72826,川崎港運協会　東扇島埠頭８号岸壁休憩所,川崎市川崎区東扇島38-3,35.49649429321289,139.76327514648438,インターネット,,
539568,港湾振興会館（川崎マリエン）,川崎区東扇島38－1,35.49680617,139.7635863,神奈川県川崎市オープンデータ(2025年5月1日時点),- - -,
